3.1136436300000003,-21.94679876
3.1136782223783785,-21.946769480792792
3.113712814756757,-21.946740201585587
3.1137474071351354,-21.94671092237838
3.1137819995135136,-21.94668164317117
3.1138165918918923,-21.946652363963963
3.1138511842702705,-21.94662308475676
3.113885776648649,-21.94659380554955
3.1139203690270274,-21.946564526342343
3.1139549614054056,-21.946535247135134
3.1139895537837843,-21.94650596792793
3.1140241461621625,-21.946476688720722
3.1140587385405407,-21.946447409513514
3.1140933309189194,-21.946418130306306
3.1141279232972976,-21.9463888510991
3.1141625156756763,-21.946359571891893
3.1141971080540545,-21.946330292684685
3.1142317004324327,-21.946301013477477
3.1142662928108114,-21.946271734270272
3.1143008851891896,-21.946242455063064
3.114335477567568,-21.946213175855856
3.1143700699459465,-21.946183896648648
3.1144046623243247,-21.946154617441444
3.114439254702703,-21.946125338234236
3.1144738470810815,-21.946096059027028
3.1145084394594598,-21.94606677981982
3.1145430318378384,-21.946037500612615
3.1145776242162166,-21.946008221405407
3.114612216594595,-21.9459789421982
3.1146468089729735,-21.94594966299099
3.1146814013513517,-21.945920383783786
3.11471599372973,-21.945891104576578
3.1147505861081086,-21.94586182536937
3.114785178486487,-21.945832546162162
3.1148197708648655,-21.945803266954957
3.1148543632432437,-21.94577398774775
3.114888955621622,-21.94574470854054
3.1149235480000006,-21.945715429333333
3.114958140378379,-21.94568615012613
3.114992732756757,-21.94565687091892
3.1150273251351357,-21.945627591711713
3.115061917513514,-21.945598312504504
3.1150965098918926,-21.9455690332973
3.115131102270271,-21.945539754090092
3.115165694648649,-21.945510474882884
3.1152002870270277,-21.945481195675676
3.115234879405406,-21.94545191646847
3.115269471783784,-21.945422637261263
3.1153040641621628,-21.945393358054055
3.115338656540541,-21.945364078846847
3.115373248918919,-21.945334799639642
3.115407841297298,-21.945305520432434
3.115442433675676,-21.945276241225226
3.1154770260540547,-21.945246962018018
3.115511618432433,-21.945217682810814
3.115546210810811,-21.945188403603606
3.11558080318919,-21.945159124396397
3.115615395567568,-21.94512984518919
3.1156499879459463,-21.945100565981985
